"","Intercept_heat","Slope_heat"
"159",20.6079082463798,-0.0256950322363925
"160",20.4969936713272,0.0919347095548703
"161",23.1522368488312,-0.041315929490687
"162",21.7938905795524,0.0991493922742804
"163",20.5935321654752,0.00123524712528085
"164",17.5403233563098,0.33541152066771
"165",25.5186801468806,-0.217844925971635
"166",18.2068667622344,-0.000632539146585136
"167",22.4759727618423,-0.231205437200076
"168",20.7659090922028,-0.0963089648960538
"169",21.4033182969786,-0.0164013392214179
"170",21.0887435580959,-0.0453019158228163
"171",20.387729067941,-0.0214233849409605
"172",22.1744304691837,-0.0228207795795174
"173",21.0657168904783,-0.0642229756345844
"174",22.2740539615904,-0.0691445431880763
"175",22.1513572517036,-0.15187335501916
"176",20.6187967527718,0.194395853159144
"177",20.2393073764447,-0.171765641552344
"178",22.0981538377422,-0.0458960840296107
"179",19.4438221390069,-0.00192321712828986
"180",19.4675626182038,0.0776604013091037
"181",18.7455757514869,0.0912838031708291
"182",19.8888976044558,-0.0169945125215231
"183",21.2292185568157,-0.09356080605653
"184",21.4201001217591,-0.154640665964515
"185",19.8930202805918,0.160069948370857
"186",21.2615397375282,0.00428335479215758
"187",18.8203171716795,0.0525409079748204
"188",21.0247383316252,0.00240624880580328
"189",20.4864555521114,-0.102065025556072
"190",20.3197116093228,-0.0106558094634303
"191",18.677853724463,0.353319500165848
"192",20.2842797793685,-0.0606922750888234
"193",18.0615059493109,-2.47670898737453
"194",19.8269716700398,-0.0103209427950733
"195",19.2608000014173,4.25185184754368
"196",11.5566567710401,1.18440178594846
"197",21.0893304820465,0.00557356837229076
"198",20.3563584696381,0.00222126312558456
"199",22.3499658080628,-0.0334350557352193
"200",21.6121120491565,-0.00802561678764688
"201",19.6156106567847,0.0175963378743493
"202",19.2290706935882,0.00158158882912142
"203",21.4460047384721,-0.0604874658912297
"204",20.0690489867262,-0.0739633606163541
"205",20.6055679273205,-0.0668986356660724
"206",19.7058665381793,-0.193271941942279
"207",19.1699559735018,0.0299779684188628
"208",20.8107967680746,0.0458881377731842
"209",20.9427058308547,-0.0555883738909731
"210",19.0922053894377,-0.0236056205881043
"211",19.6754270549597,-0.0759964376100335
"212",24.2039986054713,-0.0886393977911981
"213",19.83196533131,-0.0665712260191031
"214",20.7332578991464,-0.022633494238583
"215",18.4684152707271,-0.0213233692640597
"216",17.2406857251343,0.0990889288922294
"217",23.4079416088617,-0.215842279352852
"218",14.4169877293888,0.341051372046762
"219",18.910802245219,0.00329188295843316
"220",20.5536825996526,0.00235186442763103
"221",22.0383426542827,1.45043143137162
"222",34.9695907033709,-1.26966518549492
"223",19.6482627696405,-0.0148442983195883
"224",20.4286337286084,-0.00592765162945386
"225",22.3977126630108,-0.103906577230235
"226",22.7133976556353,-0.16584924190368
"227",30.4315034802318,-0.604618427055711
"228",22.6653744580865,-0.020007885490285
"229",20.0655224327294,0.0207231968879115
"230",21.0450388471222,-0.0299008593886438
"231",22.4437066225537,0.36197257602467
"232",20.0571441925624,0.0795885586614554
"233",19.784862315637,0.0773205038216118
"234",18.9865819152279,0.10087676090107
"235",20.9634673154443,-0.0941962117338506
"236",20.6383151888414,0.0100584863364096
"237",21.7285281495549,0.00139639914444613
"238",20.2330714172389,-0.0158199118888066
"239",20.101792820821,-0.0106492616158264
"240",18.8806596074712,0.124728623609638
"241",19.5702623421786,-0.00131050063075477
"242",20.2257345111419,-0.0599646544346799
"243",19.44765736102,-0.092984815049518
"244",19.6777661738537,0.0547687854851394
"245",23.6011868951817,-0.0615268590522733
"246",18.5578956443838,0.0136757871762349
"247",20.2471389454879,0.0250546818388172
"248",21.1973873644189,-0.0221547713529967
"249",21.6285687464392,-0.0673719255775954
"250",20.3431565715985,0.142272580156796
