"","Intercept_cool","Slope_cool"
"166",18.462800837953,0.0625430977770193
"167",19.3943334065631,0.081828421093204
"168",24.1194928606129,0.0483431095225494
"169",20.9495926769986,0.11854454940206
"170",20.3188688506875,0.0899139597794307
"171",22.6705343931676,0.0264962435272361
"172",23.8279422631111,-0.0733279640404832
"173",25.8149482206108,-0.0372203257104918
"174",21.6891254232851,0.0980690006110723
"175",27.5604729092445,-0.645817017181054
"176",24.951991248441,-0.0940260037060791
"177",-1.7786444898415,1.11186665643107
"178",21.8623888779138,-0.017206702123731
"179",24.3976084202832,-0.0053504145260795
"180",29.5998446427751,-0.199389956776418
"181",25.6975968755683,-0.107936174597217
"182",24.8712824555308,-0.0292289763210558
"183",22.3869616417213,-0.0124219068251981
"184",24.0311409467048,0.0674849327261337
"185",24.2533291891602,-0.0221091306610747
"186",25.5707325489051,0.000385122687522759
"187",27.3003751766096,-0.0669325752743279
"188",21.987281429399,0.087682248421545
"189",23.6968063275184,0.0439486116376711
"190",20.8046812762999,0.00146261016276505
"191",16.5809419849315,0.285131766102176
"192",21.7212827316032,0.0185042103622844
"193",19.1388603543727,0.200707640117293
"194",21.1472020548868,-0.0207660588838251
"195",20.5761111504809,0.159253574895221
"196",22.7813161727529,0.0348373087130974
"197",22.6109950743558,-0.0182331798057122
"198",24.7016800284277,-0.065088752575263
"199",22.229266908714,-0.00280921779687057
"200",22.9094314184066,-0.0444004316344522
"201",21.4290656005375,-0.00720121142234289
"202",20.0061135800713,0.111401120804917
"203",21.8996909544011,0.0842930321514548
"204",20.0061294445788,0.0212442174556547
"205",24.2926186494092,0.00205400113483245
"206",24.8900549002574,0.0170548191469297
"207",37.3671482649353,-0.576252433332487
"208",23.4809450883727,0.0366922078424453
"209",22.1409788046489,0.00544727010884912
"210",25.0138444810166,0.0391592108867254
"211",24.1373809167139,-0.0208209149367201
"212",24.3542948330518,-0.068865641986237
"213",25.1146461179831,-0.149164162177084
"214",18.2634817875805,0.215786904491833
"215",24.8097345950857,-0.0260895295541516
"216",24.4544212142687,0.00170656059335449
"217",26.6381322043037,-0.050417862877324
"218",24.4473189481617,0.0341693883548799
"219",22.9312145405367,0.00992477366679676
"220",22.1963056674436,0.000556386799685478
"221",24.9602316794158,0.0153615804874421
"222",21.1735111307563,0.0842243127199737
"223",26.8090582284825,-0.0959890758652824
"224",24.5816518592922,0.0161246296119538
"225",22.1750073495457,0.0557754549071039
"226",22.2324280992391,0.0595374537759587
"227",25.2218072617636,0.00580137984284404
"228",25.9255702950348,-0.0722438535627437
"229",23.3171960380056,0.0726309634419746
"230",22.7849675530439,-0.00492868401853214
"231",22.0288089448754,0.0429977952048703
"232",24.8597022227554,-0.16133600182788
"233",28.2044282150527,-0.124936656990852
"234",25.7099194655376,-0.013582172260913
"235",27.8214158514143,-0.111256182702096
"236",22.9657780417997,0.0721788463336914
"237",22.8366915170245,-0.0443886837244382
"238",18.959371193938,0.209496181539892
"239",23.9535102542067,0.0151945996277946
"240",25.0092691195048,-0.00887352060481831
"241",21.7610383206683,0.0636103945016283
"242",21.9631688667018,0.0242326307026899
"243",26.9932527419697,-0.0926595286911082
"244",20.4641815966241,0.0542714419914509
"245",21.2738693664229,0.090426512687746
"246",21.8247792655329,0.0470472995209767
"247",20.4293052516822,0.175680651936042
"248",19.7374514330626,0.0755071911090335
"249",18.6913833925912,0.214068754415209
"250",20.8376907284743,0.136250464071858
